DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Luxembourg,2020,314964,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Luxembourg,2021,319456,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Luxembourg,2022,325064,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Luxembourg,2023,332444,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Luxembourg,2024,338274,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Latvia,2014,917045,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Latvia,2015,911207,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Latvia,2016,904299,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Latvia,2017,895683,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Latvia,2018,889641,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Latvia,2019,884909,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Latvia,2020,880956,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Latvia,2021,875225,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Latvia,2022,869057,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Latvia,2023,872321,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Latvia,2024,868740,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Monaco,2024,18892,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Moldova,2014,1711506,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Moldova,2015,1375786,be,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Moldova,2016,1368347,e,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Moldova,2017,1360010,e,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Moldova,2018,1334515,e,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Moldova,2019,1304895,e,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Moldova,2020,1282064,e,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Moldova,2021,1262198,e,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Moldova,2022,1218166,e,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Moldova,2023,1187596,ep,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Moldova,2024,1129489,ep,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Montenegro,2014,307155,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Montenegro,2015,307522,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Montenegro,2016,307734,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Montenegro,2017,307752,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Montenegro,2018,307741,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Montenegro,2019,307712,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Montenegro,2020,307555,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Montenegro,2021,306864,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Montenegro,2022,305174,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Montenegro,2023,304691,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Montenegro,2024,306826,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,North Macedonia,2014,1034841,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,North Macedonia,2015,1036518,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,North Macedonia,2016,1037601,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,North Macedonia,2017,1038613,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,North Macedonia,2018,1039283,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,North Macedonia,2019,1040200,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,North Macedonia,2020,1039716,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,North Macedonia,2021,1035218,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,North Macedonia,2022,911015,b,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,North Macedonia,2023,907033,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,North Macedonia,2024,904739,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Malta,2014,214221,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Malta,2015,220495,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Malta,2016,226508,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Malta,2017,231743,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Malta,2018,240738,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Malta,2019,252181,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Malta,2020,266559,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Malta,2021,267614,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Malta,2022,270469,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Malta,2023,284821,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Malta,2024,298746,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Netherlands,2014,8334385,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Netherlands,2015,8372858,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Netherlands,2016,8417135,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Netherlands,2017,8475102,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Netherlands,2018,8527041,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Netherlands,2019,8581086,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Netherlands,2020,8648031,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Netherlands,2021,8686536,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Netherlands,2022,8745468,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Netherlands,2023,8850309,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Netherlands,2024,8920768,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Norway,2014,2567434,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Norway,2015,2598824,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Norway,2016,2625111,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Norway,2017,2649130,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Norway,2018,2668371,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Norway,2019,2685073,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Norway,2020,2706562,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Norway,2021,2719259,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Norway,2022,2737332,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Norway,2023,2765470,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Norway,2024,2795728,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Poland,2014,18403964,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Poland,2015,18397163,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Poland,2016,18377040,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Poland,2017,18377837,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Poland,2018,18380299,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Poland,2019,18380376,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Poland,2020,18373381,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Poland,2021,17942141,bep,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Poland,2022,17846003,ep,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Poland,2023,17773379,ep,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Poland,2024,17705971,ep,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Portugal,2014,4965345,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Portugal,2015,4934668,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Portugal,2016,4919465,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Portugal,2017,4907936,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Portugal,2018,4902631,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Portugal,2019,4898614,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Portugal,2020,4926990,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Portugal,2021,4942871,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Portugal,2022,4967262,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Portugal,2023,5020648,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Portugal,2024,5083568,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Romania,2014,9746052,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Romania,2015,9707074,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Romania,2016,9649733,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Romania,2017,9602080,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Romania,2018,9554867,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Romania,2019,9500450,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Romania,2020,9460661,e,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Romania,2021,9387590,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Romania,2022,9239811,e,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Romania,2023,9263961,e,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Romania,2024,9271370,e,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Serbia,2014,3479863,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Serbia,2015,3464399,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Serbia,2016,3446258,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Serbia,2017,3429027,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Serbia,2018,3410592,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Serbia,2019,3392811,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Serbia,2020,3374639,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Serbia,2021,3345972,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Serbia,2022,3308035,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Serbia,2023,3229478,b,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Serbia,2024,3212372,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Russia,2014,66546888,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Sweden,2014,4814357,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Sweden,2015,4872240,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Sweden,2016,4930966,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Sweden,2017,5013347,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Sweden,2018,5082662,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Sweden,2019,5142438,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Sweden,2020,5195814,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Sweden,2021,5222847,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Sweden,2022,5260707,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Sweden,2023,5298324,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Sweden,2024,5312519,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovenia,2014,1020874,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovenia,2015,1022229,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovenia,2016,1023333,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovenia,2017,1025125,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovenia,2018,1027041,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovenia,2019,1038656,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovenia,2020,1051066,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovenia,2021,1059938,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovenia,2022,1057695,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovenia,2023,1063271,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovenia,2024,1068429,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovakia,2014,2639060,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovakia,2015,2642328,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovakia,2016,2646082,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovakia,2017,2651684,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovakia,2018,2656514,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovakia,2019,2661077,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovakia,2020,2665350,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovakia,2021,2666486,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovakia,2022,2657903,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovakia,2023,2655094,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Slovakia,2024,2653217,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,San Marino,2018,16788,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Türkiye,2014,38473360,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Türkiye,2015,38984302,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Türkiye,2016,39511191,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Türkiye,2017,40043650,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Türkiye,2018,40535135,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Türkiye,2019,41139980,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Türkiye,2020,41721136,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Türkiye,2021,41915985,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Türkiye,2022,42428101,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Türkiye,2023,42704112,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Türkiye,2024,42734071,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2014,20918288,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2015,19787826,b,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2016,19717881,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2017,19644580,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2018,19558180,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2019,19455272,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2020,19343440,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2021,19195376,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Ukraine,2022,19006979,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,United Kingdom,2014,31663387,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,United Kingdom,2015,31934099,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,United Kingdom,2016,32226060,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,United Kingdom,2017,32479738,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,United Kingdom,2018,32709956,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,United Kingdom,2019,32901036,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,United Kingdom,2020,,p,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Kosovo*,2016,883294,p,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Kosovo*,2017,882228,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Kosovo*,2018,888151,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Kosovo*,2019,885413,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Kosovo*,2020,874881,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Kosovo*,2021,884745,,
ESTAT:DEMO_PJAN(1.0),23/07/25 23:00:00,Annual,Number,Total,Males,Kosovo*,2022,870427,,
